"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00013723","1931-11","36.0969","-79.94316","275.0","GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US","","","","","","","","","","","776.6","0","3.1",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","8",",0","0",",0","18",",0","0",",0","","","","","19311107",",,0","19311130","+,,0","19311130","+,,0","","","19311118",",,0","19311113","+,,0","-4.4",",0,07,","0",",,0,30,+","0",",,0,30,+","3.8",",,0,18,","25.6",",0,13,+","300.8","0","183.1",",0","9.4",",,,0","","","","","","","","","0",",,,0","12.33",",0","19.61",",,,0","5.05",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013723","1931-12","36.0969","-79.94316","275.0","GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US","","","","","","","","","","","778.0","0","1.4",",0","13",",0","12",",0","1",",0","0",",0","0",",0","0",",0","10",",0","0",",0","5",",0","0",",0","","","","","19311227","+,,0","19311208",",,0","19311228","+,,0","","","19311203",",,0","19311220",",,0","-6.1",",0,27,+","0",",T,0,08,","0",",T,0,28,+","25.7",",,0,03,","25.0",",0,20,","617.1","0","316.3",",0","135.9",",,,0","","","","","","","","","0",",T,,0","8.17",",0","13.74",",,,0","2.61",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013723","1932-01","36.0969","-79.94316","275.0","GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US","","","","","","","","","","","0.0","0","0.0",",0","14",",0","10",",0","1",",0","0",",0","0",",0","0",",0","11",",0","0",",0","2",",0","0",",0","","","","","19320120",",,0","19320131","+,,0","19320131","+,,0","","","19320108",",,0","19320122",",,0","-5.0",",0,20,","0",",,0,31,+","0",",,0,31,+","37.3",",,0,08,","22.2",",0,22,","917.2","0","300.1",",0","108.7",",,,0","","","","","","","","","0",",,,0","8.65",",0","13.95",",,,0","3.36",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013723","1932-02","36.0969","-79.94316","275.0","GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US","","","","","","","","","","","0.0","0","0.0",",0","11",",0","6",",0","0",",0","0",",0","0",",0","0",",0","8",",0","0",",0","3",",0","0",",0","","","","","19320201",",,0","19320229","+,,0","19320221","+,,0","","","19320212",",,0","19320211",",,0","-3.3",",0,01,","0",",,0,29,+","0",",T,0,21,+","15.7",",,0,12,","25.6",",0,11,","1206.8","0","289.6",",0","65.7",",,,0","","","","","","","","","0",",T,,0","8.35",",0","14.06",",,,0","2.64",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013723","1932-03","36.0969","-79.94316","275.0","GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US","","","","","","","","","","","0.0","0","0.0",",0","10",",0","6",",0","2",",0","0",",0","1",",0","0",",0","12",",0","0",",0","4",",0","0",",0","","","","","19320310",",,0","19320308","+,,0","19320306",",,0","","","19320306",",,0","19320321",",,0","-9.4",",0,10,","0",",T,0,08,+","38",",,0,06,","73.4",",,0,06,","24.4",",0,21,","1568.8","0","362.0",",0","159.1",",,,0","","","","","","","","","43",",,,0","6.66",",0","13.35",",,,0","-0.04",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013723","1932-04","36.0969","-79.94316","275.0","GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US","","","","","","","","","","","2.8","0","2.8",",0","9",",0","5",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","15",",0","0",",0","","","","","19320416",",,0","19320430","+,,0","19320430","+,,0","","","19320426",",,0","19320423",",,0","-0.6",",0,16,","0",",,0,30,+","0",",,0,30,+","16.3",",,0,26,","27.8",",0,23,","1719.9","0","151.1",",0","46.1",",,,0","","","","","","","","","0",",,,0","13.39",",0","20.36",",,,0","6.42",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013723","1932-05","36.0969","-79.94316","275.0","GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US","","","","","","","","","","","44.5","0","41.7",",0","9",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","22",",0","0",",0","","","","","19320503",",,0","19320531","+,,0","19320531","+,,0","","","19320527",",,0","19320508",",,0","3.9",",0,03,","0",",,0,31,+","0",",,0,31,+","13.7",",,0,27,","31.7",",0,08,","1772.3","0","52.4",",0","65.7",",,,0","","","","","","","","","0",",,,0","17.99",",0","24.06",",,,0","11.91",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013723","1932-06","36.0969","-79.94316","275.0","GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US","","","","","","","","","","","200.8","0","156.3",",0","9",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","7",",0","","","","","19320602",",,0","19320630","+,,0","19320630","+,,0","","","19320611",",,0","19320606",",,0","11.1",",0,02,","0",",,0,30,+","0",",,0,30,+","81.3",",,0,11,","33.3",",0,06,","1772.3","0","0.0",",0","161.5",",,,0","","","","","","","","","0",",,,0","23.54",",0","29.43",",,,0","17.66",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013723","1932-07","36.0969","-79.94316","275.0","GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US","","","","","","","","","","","419.3","0","218.5",",0","11",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","17",",0","","","","","19320703",",,0","19320731","+,,0","19320731","+,,0","","","19320714",",,0","19320720",",,0","11.1",",0,03,","0",",,0,31,+","0",",,0,31,+","28.4",",,0,14,","37.2",",0,20,","0.0","0","0.0",",0","93.0",",,,0","","","","","","","","","0",",,,0","25.38",",0","32.00",",,,0","18.76",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013723","1932-08","36.0969","-79.94316","275.0","GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US","","","","","","","","","","","609.3","0","190.0",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","8",",0","","","","","19320826",",,0","19320831","+,,0","19320831","+,,0","","","19320805",",,0","19320831",",,0","12.2",",0,26,","0",",,0,31,+","0",",,0,31,+","16.3",",,0,05,","38.3",",0,31,","0.0","0","0.0",",0","35.7",",,,0","","","","","","","","","0",",,,0","24.46",",0","31.01",",,,0","17.91",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013723","1932-09","36.0969","-79.94316","275.0","GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US","","","","","","","","","","","699.6","0","90.3",",0","10",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","2",",0","","","","","19320930",",,0","19320930","+,,0","19320930","+,,0","","","19320902",",,0","19320902","+,,0","7.8",",0,30,","0",",,0,30,+","0",",,0,30,+","25.4",",,0,02,","37.2",",0,02,+","16.1","0","16.1",",0","97.4",",,,0","","","","","","","","","0",",,,0","20.81",",0","26.29",",,,0","15.32",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013723","1932-10","36.0969","-79.94316","275.0","GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US","","","","","","","","","","","709.4","0","9.8",",0","9",",0","7",",0","2",",0","0",",0","0",",0","0",",0","1",",0","0",",0","17",",0","0",",0","","","","","19321029",",,0","19321031","+,,0","19321031","+,,0","","","19321016",",,0","19321003",",,0","0.0",",0,29,","0",",,0,31,+","0",",,0,31,+","77.2",",,0,16,","25.6",",0,03,","135.0","0","118.9",",0","197.6",",,,0","","","","","","","","","0",",,,0","14.81",",0","20.82",",,,0","8.80",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013723","1932-11","36.0969","-79.94316","275.0","GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US","","","","","","","","","","","709.4","0","0.0",",0","11",",0","6",",0","0",",0","0",",0","0",",0","0",",0","15",",0","0",",0","0",",0","0",",0","","","","","19321129",",,0","19321130","+,,0","19321130","+,,0","","","19321126",",,0","19321125",",,0","-7.8",",0,29,","0",",,0,30,+","0",",,0,30,+","22.9",",,0,26,","18.9",",0,25,","481.2","0","346.2",",0","94.9",",,,0","","","","","","","","","0",",,,0","6.79",",0","12.58",",,,0","1.00",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013723","1932-12","36.0969","-79.94316","275.0","GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US","","","","","","","","","","","709.4","0","0.0",",0","12",",0","11",",0","1",",0","8",",0","2",",0","0",",0","14",",0","2",",0","0",",0","0",",0","","","","","19321218",",,0","19321217",",,0","19321217",",,0","","","19321217",",,0","19321203",",,0","-10.0",",0,18,","178",",,0,17,","130",",,0,17,","37.1",",,0,17,","19.4",",0,03,","874.0","0","392.8",",0","149.5",",,,0","","","","","","","","","171",",,,0","5.66",",0","11.13",",,,0","0.20",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013723","1933-01","36.0969","-79.94316","275.0","GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US","","","","","","","","","","","0.0","0","0.0",",0","6",",0","4",",0","1",",0","0",",0","0",",0","0",",0","13",",0","0",",0","1",",0","0",",0","3","","","","19330102",",,0","19330131","+,,0","19330114","+,,0","","","19330109",",,0","19330121",",,0","-9.4",",0,02,","0",",,0,31,+","0",",T,0,14,+","31.0",",,0,09,","22.2",",0,21,","1207.5","0","333.5",",0","67.4",",,,0","","","","","","","","","0",",T,,0","7.58",",0","13.08",",,,0","2.07",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013723","1933-02","36.0969","-79.94316","275.0","GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US","","","","","","","","","","","0.0","0","0.0",",0","13",",0","9",",0","0",",0","1",",0","0",",0","0",",0","16",",0","2",",0","2",",0","0",",0","5","","","","19330209",",,0","19330211",",,0","19330211","+,,0","1","","19330220",",,0","19330225",",,0","-12.8",",0,09,","25",",,0,11,","3",",,0,11,+","18.5",",,0,20,","22.2",",0,25,","1584.5","0","377.0",",0","84.0",",,,0","","","","","","","","","6",",,,0","4.87",",0","10.69",",,,0","-0.95",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013723","1933-03","36.0969","-79.94316","275.0","GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US","","","","","","","","","","","1.1","0","1.1",",0","9",",0","5",",0","0",",0","0",",0","0",",0","0",",0","14",",0","0",",0","6",",0","0",",0","4","","","","19330311",",,0","19330331","+,,0","19330325","+,,0","3","","19330320",",,0","19330318",",,0","-6.1",",0,11,","0",",,0,31,+","0",",T,0,25,+","20.3",",,0,20,","25.0",",0,18,","1899.6","0","315.1",",0","63.5",",,,0","","","","","","","","","0",",T,,0","8.20",",0","14.83",",,,0","1.57",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013723","1933-04","36.0969","-79.94316","275.0","GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US","","","","","","","","","","","2.0","0","0.9",",0","12",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","17",",0","0",",0","7","","","","19330413",",,0","19330430","+,,0","19330430","+,,0","4","","19330412",",,0","19330410",",,0","1.1",",0,13,","0",",,0,30,+","0",",,0,30,+","26.9",",,0,12,","28.9",",0,10,","2045.4","0","145.8",",0","74.9",",,,0","","","","","","","","","0",",,,0","13.50",",0","20.37",",,,0","6.63",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013723","1933-05","36.0969","-79.94316","275.0","GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US","","","","","","","","","","","103.1","0","101.1",",0","10",",0","8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","5",",0","9","","","","19330504",",,0","19330531","+,,0","19330531","+,,0","9","","19330505",",,0","19330525",",,0","7.2",",0,04,","0",",,0,31,+","0",",,0,31,+","19.8",",,0,05,","34.4",",0,25,","2059.0","0","13.6",",0","85.9",",,,0","","","","","","","","","0",",,,0","21.15",",0","27.95",",,,0","14.35",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013723","1933-06","36.0969","-79.94316","275.0","GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US","","","","","","","","","","","291.6","0","188.5",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","19",",0","6","","","","19330615",",,0","19330630","+,,0","19330630","+,,0","7","","19330626",",,0","19330621",",,0","5.6",",0,15,","0",",,0,30,+","0",",,0,30,+","2.8",",,0,26,","37.8",",0,21,","2069.3","0","10.3",",0","8.1",",,,0","","","","","","","","","0",",,,0","24.27",",0","31.86",",,,0","16.69",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013723","1933-07","36.0969","-79.94316","275.0","GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US","","","","","","","","","","","492.0","0","200.4",",0","11",",0","8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","15",",0","4","","","","19330705",",,0","19330731","+,,0","19330731","+,,0","10","","19330711",",,0","19330702",",,0","8.9",",0,05,","0",",,0,31,+","0",",,0,31,+","19.8",",,0,11,","36.1",",0,02,","0.0","0","0.0",",0","96.7",",,,0","","","","","","","","","0",",,,0","24.80",",0","31.15",",,,0","18.45",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013723","1933-08","36.0969","-79.94316","275.0","GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US","","","","","","","","","","","671.7","0","179.7",",0","14",",0","8",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","10",",0","6","","","","19330807","+,,0","19330831","+,,0","19330831","+,,0","9","","19330813",",,0","19330802",",,0","13.9",",0,07,+","0",",,0,31,+","0",",,0,31,+","50.5",",,0,13,","34.4",",0,02,","0.0","0","0.0",",0","228.3",",,,0","","","","","","","","","0",",,,0","24.13",",0","29.41",",,,0","18.85",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013723","1933-09","36.0969","-79.94316","275.0","GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US","","","","","","","","","","","833.4","0","161.7",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","8",",0","7","","","","19330922",",,0","19330930","+,,0","19330930","+,,0","4","","19330913",",,0","19330925",",,0","6.7",",0,22,","0",",,0,30,+","0",",,0,30,+","6.9",",,0,13,","35.0",",0,25,","1.9","0","1.9",",0","17.5",",,,0","","","","","","","","","0",",,,0","23.66",",0","30.10",",,,0","17.22",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013723","1933-10","36.0969","-79.94316","275.0","GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US","","","","","","","","","","","840.9","0","7.5",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","20",",0","1",",0","9","","","","19331027","+,,0","19331031","+,,0","19331031","+,,0","","","19331001",",,0","19331001",",,0","-1.1",",0,27,+","0",",,0,31,+","0",",,0,31,+","12.4",",,0,01,","32.2",",0,01,","125.8","0","123.9",",0","26.4",",,,0","","","","","","","","","0",",,,0","14.58",",0","22.30",",,,0","6.86",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013723","1933-11","36.0969","-79.94316","275.0","GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US","","","","","","","","","","","841.7","0","0.8",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","15",",0","0",",0","6",",0","0",",0","2","","","","19331117",",,0","19331130","+,,0","19331130","+,,0","1","","19331105",",,0","19331101",",,0","-9.4",",0,17,","0",",,0,30,+","0",",,0,30,+","11.7",",,0,05,","25.6",",0,01,","435.3","0","309.5",",0","29.5",",,,0","","","","","","","","","0",",,,0","8.05",",0","15.07",",,,0","1.02",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013723","1933-12","36.0969","-79.94316","275.0","GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US","","","","","","","","","","","841.7","0","0.0",",0","11",",0","6",",0","0",",0","0",",0","0",",0","0",",0","10",",0","0",",0","0",",0","0",",0","5","","","","19331230",",,0","19331231","+,,0","19331231","+,,0","","","19331219",",,0","19331217",",,0","-10.0",",0,30,","0",",,0,31,+","0",",,0,31,+","15.5",",,0,19,","20.0",",0,17,","794.3","0","359.0",",0","59.8",",,,0","","","","","","","","","0",",,,0","6.75",",0","12.15",",,,0","1.36",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013723","1934-01","36.0969","-79.94316","275.0","GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US","","","","","","","","","","","0.0","0","0.0",",0","7",",0","6",",0","0",",0","0",",0","0",",0","0",",0","16",",0","1",",0","0",",0","0",",0","4","","","","19340130",",,0","19340131","+,,0","19340131","+,,0","","","19340101",",,0","19340127",",,0","-15.6",",0,30,","0",",,0,31,+","0",",,0,31,+","14.5",",,0,01,","20.6",",0,27,","1200.7","0","406.4",",0","40.4",",,,0","","","","","","","","","0",",,,0","5.22",",0","10.73",",,,0","-0.28",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013723","1934-02","36.0969","-79.94316","275.0","GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US","","","","","","","","","","","0.0","0","0.0",",0","8",",0","7",",0","1",",0","1",",0","0",",0","0",",0","26",",0","4",",0","0",",0","0",",0","3","","","","19340210",",,0","19340225",",,0","19340225",",,0","2","","19340225",",,0","19340215",",,0","-14.4",",0,10,","25",",,0,25,","13",",,0,25,","62.5",",,0,25,","18.3",",0,15,","1714.5","0","513.8",",0","126.1",",,,0","","","","","","","","","13",",,,0","-0.02",",0","5.46",",,,0","-5.50",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013723","1934-03","36.0969","-79.94316","275.0","GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US","","","","","","","","","","","0.0","0","0.0",",0","17",",0","11",",0","1",",0","0",",0","0",",0","0",",0","17",",0","0",",0","4",",0","0",",0","5","","","","19340312",",,0","19340323",",,0","19340320","+,,0","1","","19340303",",,0","19340318",",,0","-9.4",",0,12,","0",",T,0,23,","5",",,0,20,+","26.2",",,0,03,","25.0",",0,18,","2074.1","0","359.6",",0","124.5",",,,0","","","","","","","","","10",",,,0","6.73",",0","13.16",",,,0","0.31",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013723","1934-04","36.0969","-79.94316","275.0","GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US","","","","","","","","","","","5.6","0","5.6",",0","9",",0","4",",0","1",",0","0",",0","0",",0","0",",0","2",",0","0",",0","16",",0","0",",0","2","","","","19340413",",,0","19340430","+,,0","19340413",",,0","1","","19340409",",,0","19340404",",,0","-1.1",",0,13,","0",",,0,30,+","0",",T,0,13,","57.2",",,0,09,","30.0",",0,04,","2209.9","0","135.8",",0","89.5",",,,0","","","","","","","","","0",",T,,0","13.99",",0","20.68",",,,0","7.31",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013723","1934-05","36.0969","-79.94316","275.0","GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US","","","","","","","","","","","63.5","0","57.9",",0","9",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","3",",0","3","","","","19340518",",,0","19340531","+,,0","19340531","+,,0","6","","19340515",",,0","19340507",",,0","6.7",",0,18,","0",",,0,31,+","0",",,0,31,+","50.5",",,0,15,","32.8",",0,07,","2246.8","0","36.9",",0","117.5",",,,0","","","","","","","","","0",",,,0","19.01",",0","25.65",",,,0","12.37",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013723","1934-06","36.0969","-79.94316","275.0","GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US","","","","","","","","","","","259.9","0","196.4",",0","12",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","14",",0","7","","","","19340615","+,,0","19340630","+,,0","19340630","+,,0","8","","19340605",",,0","19340630","+,,0","15.0",",0,15,+","0",",,0,30,+","0",",,0,30,+","33.0",",,0,05,","36.7",",0,30,+","2246.8","0","0.0",",0","81.1",",,,0","","","","","","","","","0",",,,0","24.88",",0","30.89",",,,0","18.87",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013723","1934-07","36.0969","-79.94316","275.0","GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US","","","","","","","","","","","509.2","0","249.3",",0","13",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","18",",0","12","","","","19340708",",,0","19340731","+,,0","19340731","+,,0","12","","19340708",",,0","19340721",",,0","17.8",",0,08,","0",",,0,31,+","0",",,0,31,+","50.3",",,0,08,","36.7",",0,21,","0.0","0","0.0",",0","181.4",",,,0","","","","","","","","","0",",,,0","26.37",",0","31.81",",,,0","20.94",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013723","1934-08","36.0969","-79.94316","275.0","GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US","","","","","","","","","","","713.4","0","204.2",",0","14",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","9",",0","10","","","","19340831",",,0","19340831","+,,0","19340831","+,,0","7","","19340825",",,0","19340816",",,0","12.2",",0,31,","0",",,0,31,+","0",",,0,31,+","17.0",",,0,25,","33.9",",0,16,","1.1","0","1.1",",0","57.3",",,,0","","","","","","","","","0",",,,0","24.89",",0","29.69",",,,0","20.08",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00013723","1934-09","36.0969","-79.94316","275.0","GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US","","","","","","","","","","","826.4","0","113.0",",0","15",",0","10",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","13","","","","19340901",",,0","19340930","+,,0","19340930","+,,0","3","","19340912",",,0","19340912",",,0","9.4",",0,01,","0",",,0,30,+","0",",,0,30,+","41.7",",,0,12,","31.7",",0,12,","3.0","0","1.9",",0","222.4",",,,0","","","","","","","","","0",",,,0","22.04",",0","27.01",",,,0","17.06",",,,0","","","","","","","","","","","","","","","","","","","","","",""
